2025-04-02, 15:53:14.235758, 315000000, 320000000, 1666666.67, 12, -43.23, -42.99, -43.70
2025-04-02, 15:53:14.235758, 300000000, 305000000, 1666666.67, 12, -31.46, -33.67, -39.71
2025-04-02, 15:53:14.235758, 310000000, 315000000, 1666666.67, 12, -33.11, -33.02, -35.62
2025-04-02, 15:53:14.235758, 305000000, 310000000, 1666666.67, 12, -46.28, -40.58, -37.57
2025-04-02, 15:53:14.235758, 315000000, 320000000, 1666666.67, 12, -36.12, -43.77, -34.66
2025-04-02, 15:53:14.235758, 300000000, 305000000, 1666666.67, 12, -33.27, -28.94, -31.45
2025-04-02, 15:53:14.235758, 310000000, 315000000, 1666666.67, 12, -36.80, -38.05, -33.66
2025-04-02, 15:53:14.235758, 305000000, 310000000, 1666666.67, 12, -49.00, -46.26, -36.12
2025-04-02, 15:53:14.235758, 315000000, 320000000, 1666666.67, 12, -35.84, -45.63, -41.35
2025-04-02, 15:53:14.235758, 300000000, 305000000, 1666666.67, 12, -37.53, -36.45, -35.74
2025-04-02, 15:53:14.235758, 310000000, 315000000, 1666666.67, 12, -44.18, -42.59, -35.41
2025-04-02, 15:53:14.235758, 305000000, 310000000, 1666666.67, 12, -30.66, -32.63, -34.93
2025-04-02, 15:53:14.235758, 315000000, 320000000, 1666666.67, 12, -34.39, -32.69, -30.73
2025-04-02, 15:53:14.235758, 300000000, 305000000, 1666666.67, 12, -45.58, -36.19, -35.14
2025-04-02, 15:53:14.235758, 310000000, 315000000, 1666666.67, 12, -34.82, -40.61, -35.71
2025-04-02, 15:53:14.235758, 305000000, 310000000, 1666666.67, 12, -34.51, -34.51, -38.76
2025-04-02, 15:53:14.235758, 315000000, 320000000, 1666666.67, 12, -38.67, -36.82, -41.56
2025-04-02, 15:53:14.235758, 300000000, 305000000, 1666666.67, 12, -56.96, -56.78, -46.52
2025-04-02, 15:53:14.235758, 310000000, 315000000, 1666666.67, 12, -40.77, -43.21, -48.06
2025-04-02, 15:53:14.235758, 305000000, 310000000, 1666666.67, 12, -32.28, -31.55, -32.94
2025-04-02, 15:53:14.235758, 315000000, 320000000, 1666666.67, 12, -53.19, -45.53, -38.96
2025-04-02, 15:53:14.235758, 300000000, 305000000, 1666666.67, 12, -40.63, -53.17, -43.96
2025-04-02, 15:53:14.235758, 310000000, 315000000, 1666666.67, 12, -44.64, -46.30, -41.68
2025-04-02, 15:53:14.235758, 305000000, 310000000, 1666666.67, 12, -36.65, -37.25, -37.72
2025-04-02, 15:53:14.235758, 315000000, 320000000, 1666666.67, 12, -37.93, -36.61, -37.18
2025-04-02, 15:53:14.235758, 300000000, 305000000, 1666666.67, 12, -33.41, -44.83, -31.25
2025-04-02, 15:53:14.235758, 310000000, 315000000, 1666666.67, 12, -30.87, -35.38, -37.75
2025-04-02, 15:53:14.235758, 305000000, 310000000, 1666666.67, 12, -39.93, -44.20, -52.70
2025-04-02, 15:53:14.235758, 315000000, 320000000, 1666666.67, 12, -37.83, -57.18, -39.03
2025-04-02, 15:53:14.255291, 300000000, 305000000, 1666666.67, 12, -33.70, -41.73, -32.96
2025-04-02, 15:53:14.255291, 310000000, 315000000, 1666666.67, 12, -35.28, -32.22, -31.59
2025-04-02, 15:53:14.255291, 305000000, 310000000, 1666666.67, 12, -42.95, -39.95, -41.20
2025-04-02, 15:53:14.255291, 315000000, 320000000, 1666666.67, 12, -41.37, -39.03, -39.07
2025-04-02, 15:53:14.255291, 300000000, 305000000, 1666666.67, 12, -30.47, -32.38, -44.58
2025-04-02, 15:53:14.255291, 310000000, 315000000, 1666666.67, 12, -34.58, -37.22, -42.87
2025-04-02, 15:53:14.255291, 305000000, 310000000, 1666666.67, 12, -41.30, -47.49, -41.02
2025-04-02, 15:53:14.255291, 315000000, 320000000, 1666666.67, 12, -50.50, -45.09, -43.16
2025-04-02, 15:53:14.255291, 300000000, 305000000, 1666666.67, 12, -40.82, -50.93, -40.66
2025-04-02, 15:53:14.255291, 310000000, 315000000, 1666666.67, 12, -31.50, -35.18, -37.48
2025-04-02, 15:53:14.255291, 305000000, 310000000, 1666666.67, 12, -33.41, -30.77, -32.19
2025-04-02, 15:53:14.255291, 315000000, 320000000, 1666666.67, 12, -31.93, -29.36, -30.84
